# Constructed from biom file
#OTU ID	CWB1	MRM1	CWB3	FPP2	FWB2	MWB2	RPP1	RPB2	BRM1	FRR2	CRR1	BRM2	SPB2	BWB3	RRR2	BRR1	CPP2	MRR1	MPB1	SRM1	SPP3	BPP3	BWB1	BRM3	MRM3	SRR2	BWA1	CWA3	RPP3	RPB3	BWB2	CPB3	CWA1	FWA1	SPB3	MPB2	CRM3	RRR1	BWA2	SRM3	RWA3	RRM2	MPP3	FWB1	SWB2	SWA3	CRR3	MRM2	CRR2	RWB1	SRR1	FRM3	FRR3	SWB1	FPB3	RWB2	MRR2	MRR3	RRM1	FWA3	CPP3	MWA3	MPP2	BRR2	BPB1	RRM3	BPB2	CRM2	MPB3	FRR1	SPP1	BPP1	FWA2	SWA1	BWA3	FPP1	CPB2	CWB2	FPP3	MWB3	SWB3	BRR3	RPP2	CPP1	MWB1	SRM2	BPP2	SPB1	FPB1	RWA2	SRR3	RWB3	FWB3	BPB3	RPB1	SWA2	MPP1	FPB2	RWA1	MWA1	CWA2	FRM1	SPP2	RRR3	CRM1	CPB1	FRM2	MWA2
141.9582_ 14.6990	281591.0	174179.0	241972.0	78997.79688	279311.0	139255.0	312495.0	358643.0	157340.0	182988.0	210045.0	73485.70313	225356.0	67473.5	177012.0	405156.0	155476.0	388260.0	354065.0	222691.0	127495.0	310143.0	156296.0	129952.0	111833.0	226895.0	550780.0	303598.0	351591.0	317900.0	66371.70313	185870.0	167385.0	127901.0	180108.0	319566.0	240825.0	225670.0	185617.0	203027.0	535422.0	146447.0	154931.0	97812.70313	294313.0	249526.0	167154.0	71506.89844	167814.0	76972.89844	279925.0	284166.0	178280.0	289941.0	196183.0	175595.0	343507.0	350897.0	125808.0	284322.0	181585.0	81320.60156	257668.0	172125.0	296290.0	125902.0	268539.0	268303.0	288181.0	180303.0	161733.0	343337.0	305271.0	274466.0	595468.0	155303.0	193175.0	312722.0	102853.0	137986.0	303723.0	110456.0	316634.0	158455.0	64562.39844	249001.0	346342.0	208550.0	226680.0	705263.0	200334.0	172281.0	87530.20313	307160.0	303373.0	272658.0	339160.0	215635.0	1507100.0	463659.0	304625.0	251402.0	134987.0	393645.0	287263.0	217110.0	212828.0	413724.0
175.0327_ 28.8505	367060.0	220924.0	363324.0	227149.0	249844.0	551218.0	256439.0	456745.0	205053.0	170114.0	100833.0	209598.0	276512.0	508460.0	431790.0	142225.0	336671.0	115458.0	425353.0	214324.0	2341900.0	239459.0	520640.0	204459.0	1199390.0	1541690.0	733778.0	652977.0	305160.0	522732.0	521592.0	279441.0	116109.0	393289.0	1055360.0	461416.0	247731.0	420257.0	1117570.0	297838.0	641495.0	89436.39844	3479740.0	228511.0	422474.0	519328.0	122992.0	220219.0	262503.0	239346.0	185665.0	157043.0	1276570.0	493856.0	358932.0	282779.0	80078.39844	113258.0	306019.0	280619.0	209721.0	1107000.0	232718.0	317087.0	527867.0	214295.0	302324.0	181001.0	460109.0	170943.0	1827150.0	313650.0	407793.0	508272.0	724990.0	325719.0	275162.0	369994.0	249680.0	554471.0	364553.0	241859.0	290725.0	256177.0	409945.0	370075.0	300753.0	303460.0	373055.0	730038.0	232294.0	223549.0	274836.0	479279.0	454084.0	497750.0	129564.0	312794.0	563161.0	829806.0	655677.0	96078.20313	2153920.0	409996.0	351871.0	287813.0	165796.0	838138.0
853.5183_346.7431	4370260.0	10228700.0	4964300.0	8981760.0	4895940.0	7849190.0	11674100.0	9132710.0	10051500.0	6751520.0	9530750.0	10376400.0	12509700.0	6923410.0	7800840.0	9606310.0	7366250.0	11510800.0	9925100.0	10288300.0	10050800.0	11960200.0	5930150.0	9510010.0	10312200.0	9272410.0	12784200.0	5320880.0	12292500.0	8801310.0	7184900.0	4744350.0	4969420.0	7557000.0	11797300.0	10038300.0	6516410.0	9948680.0	15736100.0	10259200.0	5232840.0	7176470.0	10586700.0	3013320.0	9651880.0	9236110.0	8861750.0	11943500.0	8671710.0	4337750.0	9477450.0	7379240.0	5488730.0	7873600.0	9756370.0	4782590.0	10769900.0	12955000.0	6993860.0	6995410.0	6616640.0	9421650.0	11810000.0	7840330.0	10014100.0	5373350.0	10026500.0	6548080.0	9792850.0	6865520.0	9492370.0	10535900.0	7481220.0	9706060.0	12803600.0	9780120.0	4348880.0	5007180.0	7794390.0	9392990.0	9325880.0	8086680.0	11640000.0	7867390.0	7587630.0	10276000.0	12367500.0	12542800.0	9863060.0	5282660.0	9230890.0	4784500.0	4800590.0	11115100.0	7771450.0	9729810.0	12137100.0	10036700.0	5576750.0	9034570.0	5219630.0	7290190.0	10501100.0	9986640.0	6639340.0	0.0	6954510.0	9558110.0
284.1134_ 76.7552	198782.0	2712690.0	145742.0	99805.60156	374531.0	3294670.0	3409520.0	2066810.0	6956110.0	41869.19922	469917.0	6851950.0	1604750.0	5787840.0	1659750.0	2891700.0	95597.10156	3494070.0	2185540.0	2860000.0	1108030.0	3457390.0	5784570.0	6209650.0	2454040.0	2019620.0	5767820.0	62392.80078	3350030.0	1489150.0	5914510.0	351086.0	52067.30078	273287.0	1395050.0	2232930.0	61143.89844	1363480.0	2623930.0	3671360.0	3251270.0	1811880.0	904980.0	287856.0	4404810.0	3733890.0	220002.0	3065080.0	348597.0	2359900.0	1826960.0	233202.0	1042430.0	3323100.0	132452.0	2246920.0	2854490.0	3629220.0	1656990.0	214542.0	118234.0	0.0	1466170.0	5372810.0	5046950.0	1219140.0	3817260.0	44090.5	1807360.0	255133.0	1481610.0	3215220.0	34193.0	3871150.0	8192000.0	72445.70313	61457.80078	210652.0	74994.89844	3195810.0	3378350.0	5267970.0	3374230.0	20634.80078	2275830.0	3120700.0	3789510.0	2134800.0	170029.0	3514000.0	1731990.0	1571640.0	250421.0	4529710.0	2062000.0	3625240.0	1740310.0	150689.0	2843260.0	1857620.0	89525.0	255048.0	970929.0	1511220.0	318748.0	382671.0	185022.0	1735000.0
"ReSpect:PT110060 D-Pantothenic acid hemicalcium salt|Vitamin B5|D-Pantothenic Acid|(R)-Pantothenate|(R)-(+)-N-(2,4-Dihydroxy-3,3-dimethyl-1-oxobutyl)-beta-alanine|3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]prop_r21"	178685.0	1368850.0	172844.0	454121.0	590049.0	1241500.0	813625.0	1045060.0	1613020.0	557087.0	245812.0	1369000.0	1366120.0	1563180.0	815114.0	1362340.0	0.0	2380970.0	1578200.0	1541330.0	1193040.0	1258520.0	1541150.0	1780640.0	1320860.0	1380340.0	1755820.0	326768.0	829747.0	1086730.0	1537730.0	246127.0	229074.0	903698.0	1424100.0	1589020.0	211588.0	822960.0	1508030.0	1476770.0	1021050.0	733257.0	1123960.0	635023.0	1570970.0	1734480.0	210161.0	1475790.0	269331.0	1368650.0	1156890.0	581244.0	711272.0	1467750.0	985049.0	1194830.0	2310720.0	2450440.0	793343.0	864695.0	232726.0	1715550.0	1488440.0	1403550.0	1785440.0	790054.0	1387780.0	242065.0	1667550.0	625721.0	1158080.0	1122390.0	815180.0	1594080.0	1685060.0	681926.0	262580.0	174231.0	620296.0	1254360.0	1471710.0	1227020.0	913543.0	232081.0	1255170.0	1397760.0	1211400.0	1453460.0	1102640.0	988666.0	1423230.0	1273810.0	564948.0	1795320.0	1102250.0	1676250.0	1375050.0	1103140.0	776658.0	1503700.0	321920.0	615208.0	932960.0	726952.0	254810.0	306448.0	522292.0	1633020.0
L-Tryptophan_r6	702272.0	27564600.0	615268.0	8606060.0	8760390.0	0.0	18722900.0	17089500.0	21283500.0	12235300.0	2559780.0	94979.10156	13885900.0	17092300.0	13941000.0	23264400.0	3750470.0	35744900.0	13673400.0	15306700.0	15663100.0	15562500.0	17275500.0	19990500.0	28015200.0	22332600.0	2793340.0	132367.0	20215300.0	14892000.0	18422000.0	138457.0	3149990.0	9557920.0	11915100.0	9481680.0	766485.0	11973700.0	1861520.0	16113800.0	6905220.0	34857500.0	16006900.0	8516300.0	13275800.0	12665600.0	2766250.0	31477200.0	2503450.0	34623400.0	24651000.0	17245300.0	11086500.0	12682400.0	115852.0	36301400.0	30824800.0	39323200.0	39378500.0	8758770.0	3726950.0	5798840.0	23275800.0	22114400.0	12090900.0	37611000.0	10084800.0	168428.0	10889300.0	13368500.0	16692800.0	16559200.0	8411760.0	12759000.0	2871290.0	10600100.0	776028.0	210641.0	10165300.0	15563200.0	13051500.0	16464400.0	16424200.0	3668710.0	22692500.0	15252400.0	17328000.0	13380500.0	124451.0	7471730.0	24495100.0	33975600.0	8263570.0	11437400.0	16512300.0	16086200.0	32730900.0	123208.0	9047070.0	6410120.0	3072330.0	15501100.0	13771600.0	12846200.0	163793.0	703328.0	14194900.0	5519270.0
166.0889_ 70.8280	108291.0	12857600.0	2232880.0	2469670.0	12125200.0	17625600.0	12536000.0	12749300.0	13516400.0	7286760.0	1045520.0	14442000.0	5479430.0	13240500.0	11687900.0	13319700.0	1462430.0	13540800.0	236289.0	11150800.0	4827460.0	5440660.0	13993800.0	13444400.0	9915460.0	10489300.0	9880000.0	7556000.0	12669500.0	9391590.0	13113300.0	302222.0	5099950.0	11373300.0	5641190.0	413753.0	2430170.0	11417600.0	7965410.0	15251500.0	14494700.0	14401300.0	4977370.0	12967600.0	14272600.0	13686200.0	0.0	12757800.0	1170600.0	19889600.0	11509900.0	14775000.0	8007930.0	13768200.0	5584570.0	20464700.0	15477100.0	12613300.0	10845300.0	10304200.0	1608580.0	9949600.0	7863570.0	16517800.0	5886950.0	11471700.0	5184770.0	2796690.0	5732870.0	8627720.0	5341700.0	5163090.0	15046300.0	13664000.0	12562000.0	2804880.0	0.0	90981.39844	3613980.0	18199800.0	14747800.0	11998900.0	13068100.0	1273980.0	10407100.0	11525400.0	6690560.0	5872310.0	4938870.0	14887800.0	10500400.0	14211500.0	9708870.0	6350100.0	11102200.0	13409000.0	9322090.0	5570210.0	16139500.0	13797500.0	6754290.0	15069900.0	4224370.0	10135700.0	2769760.0	382685.0	10976500.0	417294.0
869.5120_344.5813	4296920.0	10902400.0	2691160.0	4315300.0	0.0	8863200.0	5561800.0	4724110.0	10305600.0	2949700.0	6662400.0	8733670.0	8575860.0	2666990.0	9903210.0	8789440.0	2648210.0	10461100.0	10492200.0	8021970.0	4691660.0	8967350.0	5720790.0	7752360.0	10122200.0	7329020.0	7942400.0	2826300.0	7106640.0	3682860.0	4453990.0	3913320.0	2559470.0	4634730.0	8893430.0	4941690.0	2733020.0	8899620.0	9964080.0	8552510.0	2781630.0	3830110.0	11154800.0	2661030.0	4795770.0	4642800.0	5019560.0	8246670.0	2817570.0	4001620.0	8918450.0	2854950.0	3984490.0	4966940.0	7935590.0	2838200.0	10995300.0	11553900.0	4622370.0	4618270.0	2882020.0	5127070.0	12407400.0	8347560.0	5107700.0	6848810.0	4483720.0	2707290.0	5115870.0	3875040.0	4834840.0	7738720.0	3639090.0	2951470.0	8018600.0	6528300.0	2713050.0	2612310.0	4740590.0	4782950.0	4815780.0	4939900.0	6301630.0	4431880.0	6267890.0	7859260.0	8529480.0	7647630.0	7550770.0	2699390.0	3266300.0	2764440.0	2526960.0	4776180.0	2911300.0	4160190.0	9927300.0	4771840.0	4542990.0	4869090.0	2861050.0	2758010.0	4739390.0	8878140.0	4734000.0	0.0	2810410.0	4991600.0
215.0181_ 29.9879	265564.0	114509.0	262606.0	118169.0	185522.0	349276.0	277917.0	387621.0	125981.0	105798.0	88180.29688	105074.0	170328.0	286602.0	388943.0	93547.5	217578.0	108038.0	266473.0	66051.0	157344.0	124035.0	316319.0	121387.0	0.0	105600.0	448320.0	419100.0	228802.0	454176.0	295369.0	175450.0	107798.0	213865.0	0.0	341450.0	155912.0	332745.0	114294.0	135041.0	703468.0	80367.89844	0.0	186377.0	272390.0	278579.0	82179.79688	98014.89844	96931.60156	198390.0	121157.0	124605.0	650307.0	243429.0	182727.0	294938.0	45418.5	95569.39844	152088.0	158713.0	140648.0	306928.0	161355.0	199912.0	304679.0	167476.0	148515.0	124470.0	289225.0	126935.0	57758.69922	194940.0	234776.0	284904.0	522312.0	135832.0	188374.0	238026.0	134873.0	425222.0	210487.0	149429.0	212451.0	138214.0	284637.0	180070.0	157363.0	153016.0	202857.0	607440.0	188933.0	287626.0	193418.0	238961.0	365201.0	269889.0	102181.0	181851.0	438560.0	413828.0	425461.0	126993.0	66770.60156	291211.0	162530.0	152922.0	136636.0	412412.0
210.0611_ 29.3221	396101.0	364512.0	431308.0	381274.0	357122.0	813947.0	479810.0	577833.0	391414.0	294896.0	124173.0	391816.0	553346.0	916408.0	596778.0	264553.0	605003.0	223196.0	764842.0	456444.0	466721.0	518860.0	941542.0	433605.0	381031.0	347358.0	968971.0	933671.0	444142.0	689958.0	956667.0	287895.0	198796.0	578323.0	141234.0	817941.0	381466.0	579134.0	0.0	679576.0	647719.0	108918.0	0.0	296002.0	1037570.0	1018240.0	164473.0	380635.0	182250.0	295528.0	379508.0	247886.0	216977.0	982820.0	514692.0	284757.0	145729.0	223817.0	116783.0	441166.0	403096.0	1247710.0	418234.0	595529.0	955411.0	244130.0	526495.0	421268.0	788417.0	293330.0	234676.0	638988.0	532966.0	1100330.0	973188.0	523657.0	304686.0	395176.0	440951.0	828324.0	785562.0	454860.0	387899.0	412331.0	563730.0	822858.0	650947.0	576486.0	488751.0	689301.0	488754.0	302036.0	377104.0	758470.0	579350.0	1040080.0	226563.0	476773.0	509118.0	1437680.0	871725.0	274338.0	0.0	521135.0	530216.0	282595.0	274157.0	1459670.0
332.1339_ 38.3903	358239.0	2924150.0	384857.0	606117.0	695447.0	878316.0	1005420.0	952024.0	2669400.0	566094.0	490337.0	2427740.0	1640430.0	1368930.0	682473.0	253485.0	338876.0	1573800.0	2225850.0	723472.0	663466.0	337626.0	1402210.0	2545040.0	1207830.0	356165.0	2207710.0	316587.0	874724.0	994993.0	1442930.0	299941.0	109950.0	822359.0	222449.0	2239170.0	366069.0	656574.0	114219.0	1968980.0	985407.0	273336.0	85640.0	682340.0	2239050.0	2377100.0	248859.0	2668340.0	246583.0	446663.0	957552.0	535320.0	290231.0	1743420.0	1225770.0	431013.0	1464780.0	1415710.0	180919.0	466571.0	0.0	492065.0	2381910.0	1287500.0	2083530.0	276982.0	568016.0	405510.0	1992070.0	719663.0	123708.0	1535630.0	929058.0	1586530.0	1773950.0	782796.0	249104.0	336984.0	612158.0	1540740.0	1906590.0	706298.0	591197.0	0.0	530148.0	2508960.0	1518500.0	1498850.0	1279760.0	867862.0	1047480.0	288291.0	603012.0	2137310.0	636910.0	2018440.0	845424.0	1220710.0	562179.0	1848280.0	326957.0	587482.0	247398.0	0.0	401890.0	367481.0	513867.0	1912600.0
268.9798_ 26.5912	568148.0	141711.0	567419.0	209087.0	373776.0	0.0	264693.0	257465.0	73229.70313	156282.0	165231.0	201246.0	28227.09961	111398.0	195079.0	236143.0	178234.0	217705.0	339355.0	118176.0	113767.0	387817.0	80213.70313	82915.89844	68556.0	257629.0	200707.0	659296.0	288691.0	265980.0	60620.89844	35573.80078	215861.0	187485.0	235547.0	378891.0	551114.0	223282.0	619532.0	1384500.0	0.0	147377.0	253098.0	226005.0	269442.0	0.0	695789.0	87911.20313	510878.0	119801.0	235844.0	174964.0	245746.0	279445.0	185433.0	94618.70313	232246.0	265835.0	1218330.0	229325.0	118697.0	54362.39844	37511.0	228744.0	371770.0	141795.0	413371.0	77966.5	411637.0	167908.0	171692.0	399196.0	250817.0	76136.60156	46295.60156	264044.0	230100.0	557141.0	192377.0	1944190.0	149818.0	217780.0	257047.0	192983.0	80424.0	82835.89844	340381.0	142969.0	191454.0	113178.0	282614.0	27425.59961	250842.0	431902.0	255049.0	1640300.0	92311.89844	176994.0	0.0	181727.0	214052.0	188599.0	117182.0	250071.0	36835.69922	44327.69922	228107.0	187064.0
"Massbank:PB006182 Chlorogenic Acid|(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxycyclohexane-1-carboxylic acid_r2"	122694.0	4555460.0	100670.0	4976800.0	1182560.0	2445340.0	2309080.0	3873010.0	3526610.0	2436370.0	1872950.0	4735340.0	4044590.0	1902170.0	2990380.0	4256500.0	1794880.0	5456130.0	5985680.0	4343640.0	5550590.0	5388720.0	1939240.0	4935500.0	4798510.0	5385480.0	2363550.0	322681.0	2883720.0	3675230.0	2638700.0	983164.0	565579.0	1770130.0	3883290.0	6141860.0	1649320.0	2936940.0	2107870.0	5349370.0	1076600.0	2808390.0	7073360.0	1373050.0	2971120.0	1710510.0	1805590.0	5480270.0	1723080.0	0.0	4096980.0	2428450.0	3047900.0	2359080.0	5714970.0	0.0	5714100.0	5264780.0	3926290.0	1897370.0	1853430.0	1749890.0	5787440.0	3751480.0	4217910.0	3397380.0	6057940.0	1792900.0	6141740.0	2833810.0	4330340.0	3970870.0	1907780.0	1461560.0	2046500.0	3593790.0	1234860.0	486346.0	3316550.0	2417010.0	3352480.0	4531340.0	3255310.0	1889920.0	2543520.0	4299450.0	3815210.0	4047140.0	3347770.0	1074600.0	5028670.0	0.0	1307340.0	5006030.0	3765090.0	1557070.0	14555300.0	4947070.0	1115240.0	2128300.0	0.0	2978330.0	5392510.0	2919750.0	1665860.0	1036460.0	2988420.0	1693070.0
207.1237_807.9269	1032990.0	1163510.0	1012990.0	1590240.0	1119590.0	1211370.0	1141500.0	1070590.0	1167390.0	1645660.0	1764780.0	1256520.0	1451460.0	1196650.0	1203110.0	1150110.0	1614920.0	1155020.0	1120580.0	1537120.0	1610240.0	1046910.0	1076030.0	1155060.0	1208530.0	1716690.0	0.0	1041670.0	1082550.0	1029810.0	1150670.0	1477780.0	1459730.0	1092830.0	1579980.0	1058300.0	1749130.0	1154390.0	1503750.0	1614690.0	0.0	1172430.0	1397040.0	1077200.0	1081380.0	1665290.0	1769050.0	1245420.0	1717440.0	1172070.0	1665270.0	1666900.0	1747060.0	1069850.0	1539610.0	1107990.0	1147190.0	1142920.0	1149080.0	1052230.0	1566620.0	1118830.0	1015560.0	1228310.0	1107810.0	1164840.0	1075700.0	1693330.0	1088480.0	1722070.0	1714030.0	1019220.0	1060210.0	1708690.0	1151310.0	1590040.0	1471470.0	1105650.0	1613130.0	1245560.0	1058720.0	1146570.0	1118160.0	1577220.0	1191200.0	1594720.0	1134550.0	1489160.0	1466300.0	0.0	1757040.0	1172590.0	1005880.0	1032440.0	1041020.0	1703990.0	1019870.0	1555940.0	0.0	1090560.0	1103050.0	1629820.0	1588590.0	1074310.0	1717180.0	1443790.0	1704610.0	1119210.0
193.0355_ 29.9419	615507.0	346244.0	551039.0	375133.0	405681.0	983153.0	566871.0	869281.0	331538.0	265764.0	150316.0	347821.0	476615.0	915874.0	803756.0	255898.0	593652.0	201271.0	771349.0	392870.0	372366.0	421865.0	964804.0	340454.0	378776.0	289885.0	1401580.0	1080230.0	522743.0	1022090.0	966228.0	433564.0	179498.0	662206.0	132774.0	848621.0	385707.0	775879.0	154315.0	530554.0	1315640.0	135059.0	0.0	323216.0	806305.0	968913.0	172777.0	351215.0	200512.0	403383.0	412866.0	244319.0	0.0	847794.0	600884.0	466428.0	142738.0	192391.0	143456.0	468772.0	368133.0	1815920.0	401636.0	564323.0	959381.0	319164.0	534260.0	293137.0	841168.0	248554.0	0.0	636946.0	723055.0	938595.0	1340830.0	504182.0	396353.0	574874.0	428714.0	1104100.0	665030.0	422209.0	516001.0	401549.0	774961.0	661547.0	540419.0	533778.0	644872.0	1516010.0	427145.0	519409.0	421911.0	811911.0	820232.0	863983.0	219173.0	552282.0	1113030.0	1482300.0	1028580.0	158618.0	0.0	735931.0	586598.0	455083.0	259543.0	1579400.0
850.4947_343.9625	403911.0	747137.0	412690.0	2131490.0	2233150.0	0.0	1021570.0	296701.0	1412410.0	720552.0	864251.0	1254350.0	347009.0	596518.0	1048240.0	1122690.0	2200010.0	1041830.0	431207.0	900084.0	1560260.0	729837.0	376266.0	844959.0	754823.0	564859.0	346210.0	146620.0	643404.0	295177.0	507039.0	321078.0	190502.0	510651.0	0.0	389965.0	1004010.0	1209390.0	1206590.0	1230770.0	272991.0	1399220.0	515289.0	1174310.0	1260210.0	215708.0	850471.0	653508.0	790309.0	582897.0	893154.0	776664.0	675733.0	1431400.0	995746.0	503983.0	987286.0	908344.0	0.0	336839.0	1707240.0	349505.0	667367.0	2032810.0	842623.0	1169400.0	433549.0	998357.0	494549.0	707358.0	1253050.0	975311.0	516549.0	260057.0	0.0	2202320.0	329886.0	457820.0	1633910.0	708956.0	1168480.0	1112850.0	943936.0	1340080.0	0.0	1322270.0	729731.0	368490.0	1138220.0	290521.0	543609.0	780166.0	1569910.0	505068.0	253975.0	271200.0	395962.0	765841.0	226843.0	384109.0	134066.0	733974.0	1321760.0	1616160.0	1030610.0	440548.0	678112.0	351506.0
293.1231_346.8011	211188.0	870960.0	284289.0	622946.0	254316.0	648405.0	905288.0	468213.0	663663.0	342906.0	524448.0	715156.0	859018.0	464919.0	790571.0	665061.0	451543.0	1282400.0	698429.0	765446.0	567945.0	813222.0	408849.0	640166.0	933508.0	658235.0	1129440.0	252276.0	881520.0	571250.0	492348.0	200745.0	343165.0	515225.0	864241.0	744649.0	405754.0	884852.0	1269630.0	772767.0	0.0	401487.0	856592.0	196168.0	534440.0	726730.0	679092.0	956971.0	638450.0	0.0	687497.0	423909.0	276627.0	482813.0	594856.0	0.0	1236710.0	1355670.0	410296.0	445264.0	422239.0	793982.0	969806.0	698548.0	712124.0	403518.0	640284.0	406151.0	712597.0	340080.0	672852.0	740361.0	441908.0	716627.0	1048000.0	616713.0	210904.0	312930.0	498186.0	584519.0	543582.0	714154.0	786702.0	428950.0	670826.0	831695.0	812127.0	810084.0	592105.0	435979.0	675935.0	0.0	265488.0	655533.0	566009.0	732450.0	918310.0	652573.0	0.0	816855.0	242320.0	462117.0	697684.0	726150.0	297567.0	316996.0	415864.0	774879.0
175.1180_ 19.7457	125627.0	1210090.0	119412.0	1247020.0	926391.0	598055.0	1791100.0	1401050.0	1093010.0	1421360.0	331085.0	1096560.0	985590.0	793616.0	1006560.0	1375890.0	641807.0	1268120.0	1096650.0	678384.0	0.0	1288690.0	720933.0	1061530.0	0.0	0.0	312074.0	679119.0	1936200.0	1523430.0	718639.0	205643.0	470656.0	1256070.0	179884.0	1207460.0	261626.0	789336.0	81755.0	493214.0	1032050.0	2273950.0	0.0	1015050.0	950334.0	1590750.0	245829.0	1230730.0	155848.0	1810310.0	1471130.0	1394460.0	388493.0	644247.0	286343.0	788708.0	1366890.0	1193870.0	1853490.0	1164970.0	603191.0	447009.0	1936360.0	1406360.0	1216340.0	2258240.0	1175620.0	260009.0	1179280.0	1212390.0	0.0	1341840.0	1217820.0	1739040.0	180177.0	1214680.0	197616.0	119725.0	1219000.0	691058.0	1006080.0	1412890.0	1929300.0	662686.0	486799.0	880999.0	1484070.0	789394.0	313289.0	1051630.0	1287040.0	344199.0	1205850.0	1138860.0	1425760.0	1544250.0	1920230.0	303687.0	1065460.0	788330.0	710240.0	1246320.0	0.0	891967.0	292312.0	173017.0	1456480.0	800056.0
130.0604_ 26.0847	3277890.0	2918930.0	4121140.0	1524560.0	1283270.0	907500.0	530265.0	3098100.0	4361820.0	1184820.0	0.0	4005370.0	4340200.0	1406130.0	4566620.0	2708880.0	4051380.0	2854870.0	3577960.0	2739730.0	3223490.0	2431530.0	960250.0	4297290.0	839368.0	2347580.0	1538060.0	0.0	493542.0	2567920.0	1202780.0	3905140.0	248206.0	1906260.0	878575.0	3549760.0	0.0	456153.0	259262.0	367789.0	2042630.0	1643250.0	921305.0	1021240.0	643727.0	684794.0	2931370.0	3246570.0	3104380.0	2913590.0	2894980.0	1688770.0	1081180.0	3797080.0	1267330.0	3106730.0	2118120.0	2433350.0	844459.0	1482720.0	3448640.0	2549770.0	2189320.0	4272640.0	856376.0	1694750.0	1510280.0	0.0	2315950.0	1126230.0	1983550.0	2774060.0	1993040.0	744950.0	950441.0	2207230.0	2410660.0	3479870.0	1583060.0	609025.0	877184.0	3686530.0	434684.0	3596270.0	1849870.0	428492.0	4126510.0	2934610.0	1356090.0	2029620.0	2874230.0	1945380.0	1248920.0	819080.0	721715.0	919869.0	2343710.0	1267830.0	1471780.0	1474280.0	0.0	959492.0	2742640.0	3546850.0	0.0	3437100.0	1262170.0	3574750.0
367.2554_238.3166	239596.0	490419.0	0.0	156226.0	43878.19922	72521.60156	198194.0	0.0	314784.0	108219.0	411087.0	314115.0	194350.0	287696.0	56935.80078	27488.59961	195641.0	205985.0	176104.0	155797.0	0.0	66199.0	92545.20313	389446.0	313059.0	170660.0	425223.0	184140.0	161348.0	59818.80078	202628.0	872856.0	98393.5	252303.0	185067.0	262866.0	727747.0	100736.0	360900.0	303693.0	328995.0	129937.0	232501.0	27192.90039	49421.89844	149464.0	0.0	315145.0	155512.0	117192.0	250318.0	18626.90039	269198.0	166000.0	40278.0	76841.89844	215539.0	185143.0	250800.0	194714.0	216790.0	105460.0	174341.0	122727.0	105006.0	96713.10156	113590.0	194593.0	92526.79688	172765.0	0.0	221153.0	84923.29688	184385.0	628043.0	277688.0	385681.0	140313.0	129102.0	211338.0	87654.60156	88321.5	167686.0	287949.0	218840.0	164780.0	70312.20313	202782.0	74620.20313	120272.0	289803.0	0.0	96384.29688	86462.79688	66407.60156	184421.0	258594.0	39666.10156	77112.79688	281587.0	50504.0	63730.0	0.0	182331.0	39433.5	584116.0	56583.39844	168657.0
251.1396_206.1979	751253.0	14535700.0	597166.0	23218100.0	901286.0	0.0	5321400.0	2096990.0	10191300.0	85077.89844	1254520.0	6174470.0	13769800.0	2558190.0	5354710.0	8037350.0	288973.0	7185750.0	3617300.0	11692500.0	27430900.0	14398600.0	1708340.0	7814680.0	22948400.0	14436500.0	3143180.0	248961.0	4140240.0	2522700.0	1876500.0	177016.0	322936.0	1856010.0	15089900.0	3143310.0	529088.0	7403120.0	3091050.0	5273580.0	0.0	5177910.0	743660.0	1089430.0	2591900.0	3109050.0	1440300.0	9794300.0	191324.0	0.0	10328500.0	2479130.0	8127590.0	1521630.0	1604970.0	0.0	13298000.0	8995220.0	9461510.0	1790520.0	288653.0	113508.0	51544700.0	5796800.0	2799870.0	6993230.0	3959770.0	852853.0	4842580.0	8747750.0	26187300.0	13576400.0	1489860.0	3422310.0	2292330.0	23048300.0	675095.0	906331.0	38663.10156	0.0	2562860.0	10603500.0	3493410.0	6883040.0	2484580.0	8698880.0	8558820.0	15368800.0	1267040.0	2533110.0	13219300.0	2963430.0	1098360.0	3659160.0	2663150.0	3811550.0	17667200.0	1886610.0	2156480.0	0.0	211951.0	2526380.0	32233000.0	6343040.0	1072180.0	864303.0	3000720.0	0.0
147.0653_344.2449	193695.0	444434.0	165958.0	326022.0	149679.0	447503.0	269942.0	235778.0	354684.0	243593.0	457666.0	399827.0	362885.0	215883.0	347012.0	522848.0	211673.0	741391.0	594326.0	289848.0	514864.0	544901.0	348538.0	257647.0	469510.0	270505.0	534060.0	147026.0	240455.0	256774.0	0.0	156111.0	142768.0	204774.0	455493.0	637973.0	227274.0	390856.0	585946.0	397918.0	0.0	205942.0	486386.0	122951.0	366008.0	275870.0	245163.0	481348.0	251444.0	0.0	321668.0	221829.0	185788.0	273975.0	365258.0	0.0	786853.0	615528.0	255309.0	235720.0	192694.0	546767.0	386201.0	527766.0	556334.0	202857.0	282145.0	232929.0	698126.0	248019.0	310444.0	417837.0	226935.0	257568.0	545268.0	340694.0	140480.0	156209.0	506149.0	426831.0	384239.0	558364.0	278571.0	218954.0	504214.0	336255.0	553772.0	406408.0	301343.0	195287.0	299776.0	0.0	148976.0	288086.0	258492.0	387253.0	339753.0	467998.0	0.0	595012.0	0.0	223600.0	521501.0	462160.0	323167.0	170572.0	238329.0	592428.0
